*** Teuchos::StackedTimer::report() - Remainder for a level will be ***
*** incorrect if a timer in the level does not exist on every rank  ***
*** of the MPI Communicator.                                        ***
Albany Velocity Solver: 277.937 [1] {min=277.354, max=278.933, std dev=0.527897}
|   Albany: Compute 2D Grid: 0.0279023 - 0.0100391% [2] {min=0.0274807, max=0.0285866, std dev=0.000184812}
|   Albany: Extrude 3D Grid: 20.0112 - 7.19988% [2] {min=20.0094, max=20.0126, std dev=0.000801793}
|   Albany: SolveFO: 244.922 - 88.1213% [2] {min=244.883, max=244.958, std dev=0.0178771}
|   |   Piro::NOXSolver::evalModelImpl::solve: 233.524 - 95.3463% [2] {min=233.498, max=233.539, std dev=0.0115371}
|   |   |   Thyra::NOXNonlinearSolver::solve: 233.48 - 99.9809% [2] {min=233.475, max=233.494, std dev=0.00553683}
|   |   |   |   Thyra::DefaultModelEvaluatorWithSolveFactory<double>::evalModel(...): 126.055 - 53.9895% [63] {min=103.163, max=131.223, std dev=6.01952}
|   |   |   |   |   Albany: Total Fill Time: 126.036 - 99.985% [63] {min=103.147, max=131.204, std dev=6.01974}
|   |   |   |   |   |   Albany Fill: Residual: 25.9783 - 20.6119% [37] {min=3.09297, max=31.1519, std dev=6.02104}
|   |   |   |   |   |   |   Phalanx::SortAndOrderEvaluators: 2.46172e-05 - 9.47604e-05% [4] {min=2.164e-05, max=6.9531e-05, std dev=2.63787e-06}
|   |   |   |   |   |   |   Albany Residual Fill: Evaluate: 15.3656 - 59.1476% [37] {min=0.299054, max=30.6409, std dev=10.1574}
|   |   |   |   |   |   |   |   Phalanx: Evaluator 2: [<Residual>] Gather Coordinate Vector<Residual>: 0.0048067 - 0.0312823% [9] {min=0.00032294, max=0.0111843, std dev=0.002852}
|   |   |   |   |   |   |   |   Phalanx: Evaluator 16: [<Residual>] ComputeBasisFunctions<Residual>: 1.81504 - 11.8124% [9] {min=0.0258846, max=3.5695, std dev=1.20967}
