*** Teuchos::StackedTimer::report() - Remainder for a level will be ***
*** incorrect if a timer in the level does not exist on every rank  ***
*** of the MPI Communicator.                                        ***
Albany Velocity Solver: 272.114 [1] {min=271.551, max=273.043, std dev=0.523323}
|   Albany: Compute 2D Grid: 0.00362512 - 0.00133221% [2] {min=0.00120642, max=0.0160156, std dev=0.00465895}
|   Albany: Extrude 3D Grid: 18.5115 - 6.80287% [2] {min=18.5101, max=18.5161, std dev=0.00161756}
|   Albany: SolveFO: 240.731 - 88.467% [2] {min=240.703, max=240.752, std dev=0.014042}
|   |   Piro::NOXSolver::evalModelImpl::solve: 229.629 - 95.3883% [2] {min=229.609, max=229.658, std dev=0.0195096}
|   |   |   Thyra::NOXNonlinearSolver::solve: 229.602 - 99.9881% [2] {min=229.583, max=229.609, std dev=0.00731516}
|   |   |   |   Thyra::DefaultModelEvaluatorWithSolveFactory<double>::evalModel(...): 125.449 - 54.6375% [63] {min=102.728, max=130.434, std dev=5.90772}
|   |   |   |   |   Albany: Total Fill Time: 125.431 - 99.9863% [63] {min=102.711, max=130.416, std dev=5.90745}
|   |   |   |   |   |   Albany Fill: Residual: 25.8191 - 20.5842% [37] {min=3.0996, max=30.8067, std dev=5.90792}
|   |   |   |   |   |   |   Phalanx::SortAndOrderEvaluators: 2.42587e-05 - 9.39564e-05% [4] {min=2.153e-05, max=3.7971e-05, std dev=1.32113e-06}
|   |   |   |   |   |   |   Albany Residual Fill: Evaluate: 15.2859 - 59.204% [37] {min=0.139522, max=30.2077, std dev=10.0982}
|   |   |   |   |   |   |   |   Phalanx: Evaluator 2: [<Residual>] Gather Coordinate Vector<Residual>: 0.00475261 - 0.0310914% [9] {min=0.000287891, max=0.0217693, std dev=0.00313807}
|   |   |   |   |   |   |   |   Phalanx: Evaluator 16: [<Residual>] ComputeBasisFunctions<Residual>: 1.80361 - 11.7992% [9] {min=0.00158647, max=3.56041, std dev=1.21502}
|   |   |   |   |   |   |   |   Phalanx: Evaluator 6: [<Residual>] LoadStateField(surface_height)<Residual>: 0.00386415 - 0.0252791% [9] {min=0.00019718, max=0.00768336, std dev=0.00238524}
|   |   |   |   |   |   |   |   Phalanx: Evaluator 58: [<Residual>] DOFGradInterpolationBase<Residual>: 0.0541484 - 0.354237% [9] {min=0.00019959, max=0.110003, std dev=0.0365861}
|   |   |   |   |   |   |   |   Phalanx: Evaluator 28: [<Residual>] StokesFOBodyForce<Residual>: 0.0026513 - 0.0173447% [9] {min=0.00018406, max=0.0161647, std dev=0.00216694}
|   |   |   |   |   |   |   |   Phalanx: Evaluator 51: [<Residual>] P0Interpolation[body_force] <Residual>: 0.0738899 - 0.483385% [9] {min=0.00041302, max=0.145545, std dev=0.048938}
